"sbj_id","test_num","blok","typ","error","correct","age","rt","gain","peak_velocity"
"N0",1,2,"a",17,20,1,501.783783783784,0.668324324324324,209.108108108108
"N0",1,4,"a",9,28,1,416.513513513513,0.659891891891892,265.702702702703
"N0",1,5,"p",5,44,1,362.530612244898,0.730857142857143,244.673469387755
"N1",1,1,"p",2,58,0,289.2,0.78585,448.1
"N1",1,2,"a",10,27,0,335.918918918919,0.678405405405405,469.243243243243
"N1",1,3,"a",6,32,0,353.157894736842,0.797447368421053,449.684210526316
"N1",1,4,"a",11,28,0,301.102564102564,0.832179487179487,422.769230769231
"N1",1,5,"p",6,53,0,265.491525423729,0.783542372881356,362.559322033898
"N2",1,1,"p",1,58,1,362.525423728814,0.737915254237288,220.271186440678
"N2",1,2,"a",5,34,1,481.128205128205,0.853897435897436,240.538461538462
"N2",1,3,"a",7,32,1,447.641025641026,0.748666666666667,225
"N2",1,4,"a",7,29,1,411.527777777778,0.737555555555556,202.444444444444
"N2",1,5,"p",4,50,1,378.314814814815,0.762722222222222,247.62962962963
"N3",1,1,"p",0,60,0,271.1,0.784266666666667,239.116666666667
"N3",1,2,"a",2,38,0,332.25,0.7535,262.175
"N3",1,3,"a",3,37,0,297.025,0.8315,328.575
"N3",1,4,"a",8,28,0,255.972222222222,0.635861111111111,212.222222222222
"N3",1,5,"p",0,60,0,231.6,0.839033333333333,252.866666666667
"N7",1,1,"p",1,59,0,253.466666666667,0.877866666666667,460.833333333333
"N7",1,2,"a",6,33,0,303.051282051282,0.916974358974359,388.846153846154
"N7",1,3,"a",6,34,0,258.275,0.81125,374.275
"N7",1,4,"a",7,33,0,273.3,0.836575,334.8
"N7",1,5,"p",0,60,0,265.933333333333,0.888833333333333,382.2
"N8",1,1,"p",1,58,1,332.237288135593,0.958898305084746,311.661016949153
"N8",1,2,"a",5,34,1,355.333333333333,0.891794871794872,284.538461538462
"N8",1,3,"a",6,30,1,350.666666666667,0.848222222222222,275.166666666667
"N8",1,4,"a",4,36,1,346.525,0.76925,271.825
"N8",1,5,"p",1,57,1,345.01724137931,0.842862068965517,322
"N9",1,1,"p",0,60,1,289.25,0.845116666666667,339.3
"N9",1,2,"a",0,40,1,342.375,0.825675,284.15
"N9",1,3,"a",3,37,1,318.225,0.861975,312.675
"N9",1,4,"a",1,39,1,334.85,0.83665,298.775
"N9",1,5,"p",1,59,1,252.783333333333,0.854166666666667,316.983333333333
"P0",1,1,"p",1,59,0,274.366666666667,0.889316666666667,394.883333333333
"P0",1,2,"a",2,38,0,346.75,0.84205,360.8
"P0",1,3,"a",2,37,0,311.051282051282,0.803179487179487,340.128205128205
"P0",1,4,"a",2,38,0,341.625,0.782725,336.35
"P0",1,5,"p",0,59,0,308.847457627119,0.868694915254237,373
"P1",1,1,"p",0,51,1,268.392156862745,0.869235294117647,335.823529411765
"P1",1,2,"a",1,38,1,341.179487179487,0.939410256410256,446.641025641026
"P1",1,3,"a",7,33,1,338.875,0.9558,357
"P1",1,4,"a",7,31,1,314.131578947368,0.842736842105263,312.210526315789
"P1",1,5,"p",0,56,1,257.910714285714,0.884785714285714,351.375
"P2",1,1,"p",1,51,1,200.423076923077,0.810846153846154,283.788461538462
"P2",1,2,"a",13,23,1,327.944444444444,0.692222222222222,205.805555555556
"P2",1,3,"a",11,27,1,343.684210526316,0.672684210526316,217.894736842105
"P2",1,4,"a",15,19,1,323.882352941176,0.704029411764706,217.852941176471
"P2",1,5,"p",6,48,1,260.574074074074,0.744518518518518,273.462962962963
"P3",1,1,"p",2,57,1,298.423728813559,0.769118644067797,419.627118644068
"P3",1,2,"a",4,36,1,343.95,0.7199,244.425
"P3",1,3,"a",5,34,1,361.358974358974,0.623025641025641,202.384615384615
"P3",1,4,"a",1,39,1,427.975,0.62045,213.525
"P3",1,5,"p",1,58,1,304.847457627119,0.785271186440678,337.796610169492
"P9",1,2,"a",5,32,0,317.243243243243,0.712756756756757,405.054054054054
"P9",1,3,"a",4,36,0,308.025,0.7305,443.175
"P9",1,4,"a",4,35,0,302.538461538462,0.628512820512821,463.538461538462
"P9",1,5,"p",0,58,0,248.137931034483,0.805206896551724,385.48275862069
"Q2",1,1,"p",5,51,1,280.910714285714,0.614875,256.982142857143
"Q2",1,2,"a",8,31,1,396.666666666667,0.475410256410256,245.025641025641
"Q2",1,3,"a",10,28,1,389.894736842105,0.545815789473684,264.736842105263
"Q2",1,4,"a",13,27,1,399.525,0.443025,233.6
"Q2",1,5,"p",4,53,1,266.19298245614,0.584385964912281,261.736842105263
"Q3",1,1,"p",1,55,0,316.410714285714,0.924821428571429,360.267857142857
"Q3",1,2,"a",3,36,0,303.564102564103,0.935538461538462,368.974358974359
