subject,conditions,late_pro_prob,inhib_fail_prob,late_pro_rt,anti_rt,inhib_fail_rt,predicted_pro_rt,predicted_pro_prob,predicted_anti_rt,predicted_anti_prob,age
87,1,0.157250519451037,0.0401680508956038,2.82842851827139,3.50481111695244,0.988893973467868,2.45276459719695,0.192525050137636,3.50314949921967,0.807474949862363,1
87,2,0.958399604804639,0.0410629002808959,3.55115512315059,2.75025019666269,1.26001288711098,3.45011999202545,0.959850635677346,2.73901316081521,0.0401493643226539,1
88,1,0.0399532786164563,0.0661510204997698,3.10833897554427,3.68733612062396,1.51508851070479,2.14965283994778,0.105156077050111,3.6831347363069,0.894843922949889,0
88,2,0.992986025758504,0.144970401097696,2.95630764016438,2.8143792435577,1.98325533582153,2.77747233746595,0.993825884536744,2.71943281057301,0.006174115463256,0
89,1,0.00769401148511238,0.0127442420352682,2.72352325189248,3.04599935767844,0.904788463083537,1.5170734140116,0.0216578173318302,3.04583247938304,0.97834218266817,1
89,2,0.994685397710604,0.0333872473717515,2.96460502285859,2.74045869171165,1.31948249041179,2.90688949083212,0.994816927312889,2.71053563847788,0.0051830726871115,1
90,1,0.0224402652442892,0.0462912927124272,3.11887942061514,3.28014849082968,1.36920700172567,1.91116200760367,0.0692482133423012,3.27642254013014,0.930751786657699,0
90,2,0.989774230624499,0.0215856505378161,2.83588633816771,2.57399112940272,1.09594669933782,2.79542804961851,0.989977249316381,2.56132315298192,0.0100227506836188,0
91,1,0.0108865645130962,0.0221009762178661,3.25570986999112,3.53099675534611,1.04548012107435,1.72644577976266,0.0345213467316677,3.5306391124055,0.965478653268332,0
91,2,0.995954796854545,0.0399585972576451,2.66758147008432,2.59351881972453,1.14769840446724,2.60281252815929,0.996065012950477,2.5529360582248,0.00393498704952258,0
92,1,0.052361009576715,0.0352038547742431,2.84936510006551,3.38311179467685,1.11383172109342,2.17512375091094,0.0869439907036668,3.37940868325816,0.913056009296333,0
92,2,0.935958238168509,0.129979781964289,3.37990994180908,2.52868886499592,1.76524660624729,3.14756172419905,0.942465065917589,2.48158977911418,0.0575349340824113,0
93,1,0.0441260582492503,0.0321525460052221,3.94373419572401,4.29969437918832,1.70678230146044,2.96448340449292,0.0761633901592091,4.29759573336959,0.923836609840791,0
93,2,0.986258808866837,0.134315697107244,3.59416212983166,3.60636904126524,2.42762213952256,3.38348661984108,0.988468312616207,3.50474474896878,0.0115316873837934,0
94,1,0.014776921391277,0.0406709270978274,3.01930735016672,3.3890080702524,1.07216327370093,1.59943560511094,0.0561000685549523,3.3881500331776,0.943899931445048,0
94,2,0.993184880192662,0.116657289016916,3.30874468395606,3.02191690375002,1.76422721043107,3.11560178968862,0.993794664187723,2.96086898861261,0.00620533581227744,0
95,1,0.0308903008476455,0.0320785233757568,2.20083607788116,2.72061950797003,1.11482367910731,1.65266268309155,0.0634896731551105,2.71963398216207,0.936510326844889,0
95,2,0.98371580007574,0.0559102429436762,2.39366152070843,1.93807411757942,1.33130235505675,2.32851523735675,0.984333064191365,1.9210460168532,0.0156669358086345,0
96,1,0.0635999753207611,0.0446979935380497,3.15042532607952,3.61867047450414,1.68358773457096,2.56174890649795,0.107050812887865,3.61000737523772,0.892949187112135,0
96,2,0.974761545273467,0.075986074746578,3.23110424131654,3.11949426105315,1.55940660614123,3.08360417697741,0.977136832780832,3.06516001548496,0.0228631672191684,0
97,1,0.0827628146235841,0.175729867921363,3.47541987594274,3.99921587892813,1.45855813886241,2.0032511039229,0.246362911519338,3.96840042527948,0.753637088480662,1
97,2,0.915235771270849,0.145317624731291,3.12238456783213,2.73269439575574,1.71919560465748,2.84533617606951,0.9261572838452,2.63420472082218,0.0738427161547995,1
98,1,0.0260540472839928,0.0691250826045927,2.95582285678986,3.25698966278368,1.13421407069941,1.60960994448813,0.0947361565461637,3.25588453661844,0.905263843453836,0
98,2,0.994687080392753,0.0555329388272491,2.9393965492603,2.66700836211135,1.29522208924882,2.84571763493552,0.994888220676944,2.6212256045006,0.00511177932305589,0
99,1,0.0828289063883729,0.127363239804853,3.8618215789648,4.70139469506051,1.64004782797424,2.46303152746812,0.201808557776856,4.69229444903067,0.798191442223143,0
99,2,0.971164480386796,0.152315648112491,3.35151600500599,3.27549917541852,1.7898635698199,3.06540591088923,0.975404470040307,3.19168665040525,0.0245955299596935,0
100,1,0.144836365426557,0.154189384677785,2.89224025421951,3.28564785257193,1.67535189045399,2.21905292948086,0.282966956256884,3.22376144771578,0.717033043743116,1
100,2,0.825005138638057,0.100128093950032,2.51117031334943,2.35115484744663,1.39421661769612,2.33873329800969,0.842097891177796,2.2741748773141,0.157902108822204,1
101,1,0.0141567748288772,0.00969734318037198,3.34079314102865,3.49626951234258,0.968933457884888,2.24031354005195,0.0248096796330132,3.49619119852378,0.975190320366986,0
101,2,0.996010600595262,0.031973007175956,2.9169668868134,2.89705134030899,1.43489943669939,2.87048236218035,0.996118884733175,2.86331265966457,0.00388111526682484,0
102,1,0.0383646725270405,0.041144690688408,3.01515313586025,3.27416366093263,1.43556384039882,2.22080146142126,0.0792397582121731,3.27148381195006,0.920760241787827,1
102,2,0.993981079757379,0.0901199908746821,2.93795146116873,2.74363373475127,1.61412436822135,2.80784201492595,0.994399212762086,2.69525084238282,0.00560078723791388,1
103,1,0.0240679825200616,0.0111569664976989,2.59539621397657,2.83510010150358,0.97069956889227,2.02128285198697,0.0361200262803562,2.83486853472814,0.963879973719644,0
103,2,0.991430006358293,0.0591079521070462,2.5478666923455,2.36952320309353,1.40313972948207,2.47462019034937,0.991804636349333,2.35083787581498,0.00819536365066709,0
104,1,0.0312393138077235,0.0190137565273454,3.55578420843074,3.99827054088127,2.32964716185485,3.09120503749188,0.0512149054893945,3.99589582239896,0.948785094510605,0
104,2,0.993914871329764,0.107565398108632,3.34079870417356,3.09658968079609,2.94766281180684,3.24185998355707,0.994374609516208,3.01619930830389,0.00562539048379196,0
105,1,0.0835257834949236,0.0358199007759255,3.80071264144572,4.29052478942924,1.07103397238132,2.91486432067353,0.117488797081413,4.29029113687615,0.882511202918587,1
105,2,0.98674550183179,0.0661067454687589,3.36769555403583,3.03685625452421,1.47783417024213,3.2381357919796,0.987459777060374,3.00336284069787,0.0125402229396259,1
106,1,0.0952955892948957,0.0983384369053888,3.17560818481496,3.59212044741164,1.71882285551459,2.4150987546971,0.187347771538477,3.56142557573394,0.812652228461523,0
106,2,0.965061878215534,0.0659303397575491,2.73531223292646,2.54509405289207,1.35833532638829,2.62379157106958,0.9672477887619,2.51347309203483,0.0327522112381005,0
107,1,0.049713996291385,0.0207648678885905,2.99761777160201,3.17646720177333,1.15091206507129,2.39955854470832,0.070855276124547,3.17547045320958,0.929144723875453,1
107,2,0.973719723301933,0.0630372171569071,2.97072718797119,2.8221806760973,1.63558434953032,2.87796680383218,0.975227644398338,2.80537879163831,0.0247723556016615,1
108,1,0.0244221393333024,0.0335058043754704,2.89217324948761,3.1180626243684,1.71531029618241,2.22373900245993,0.0589194274897871,3.11438714213415,0.941080572510213,0
108,2,0.995123197551941,0.0451608208349735,2.61074352205574,2.434774159796,2.20623155776393,2.57817291366376,0.995280553411922,2.401699482159,0.00471944658807746,0
109,1,0.0571722191445903,0.0630528982370779,3.69524621742522,4.15621801768119,1.95637792816271,2.76320911021512,0.118008472221792,4.14723274504602,0.881991527778208,1
109,2,0.993709787522487,0.0958604336944397,3.33787722544316,2.96130736689432,2.04144207409928,3.21010571796948,0.994126589247798,2.90016693202463,0.00587341075220235,1
110,1,0.203545164565959,0.0146117985823422,3.51499793088438,3.87493125212225,1.22867960260013,3.33275763335553,0.216550017342714,3.87338440254688,0.783449982657286,0
110,2,0.979208074220072,0.0302311436382363,2.88706024286927,2.31873565863719,1.398574027272,2.83959573091143,0.979792979037098,2.30943015208352,0.020207020962902,0
111,1,0.0771701207764454,0.0284102307604507,3.47574041149975,4.30226587371233,1.25563746398847,2.89224276248504,0.105327974674579,4.29960446682335,0.894672025325421,1
111,2,0.950089277779344,0.0584762549229107,4.87180430478818,3.80096010033856,2.10693381443397,4.6925544468655,0.952475149809552,3.77648532473838,0.0475248501904484,1
112,1,0.145200081000116,0.099399821659193,3.52632986301301,3.67150583114804,1.54036679511016,2.67025982384227,0.232628657671919,3.63242001946393,0.767371342328082,1
112,2,0.908898994945448,0.187046399508058,3.34564512040122,2.62505057536063,1.65823009020564,2.97548659359727,0.922562460863246,2.5426607104495,0.0774375391367538,1
113,1,0.0447726195586635,0.0158158086406379,2.40264344261941,2.75963646433726,1.07957786711141,2.0098822241077,0.0611182414048509,2.7593037926547,0.938881758595149,0
113,2,0.993922872683475,0.0373909157587438,2.24209063296776,1.96910387954038,1.46094522573651,2.20818277761304,0.994052838659507,1.94832512072756,0.00594716134049329,0
114,1,0.173293890719886,0.239840000888394,3.002013475825,3.1067156068092,1.76772666477232,2.16323130028143,0.37662695178764,2.96358768353663,0.62337304821236,0
114,2,0.795449495786202,0.441064351177499,2.97042349709087,2.80141935933287,2.0301112977089,2.1520116248497,0.887942285248352,2.08495035328095,0.112057714751648,0
115,1,0.137386224221788,0.144568753939183,3.49150359266166,3.74472823199166,1.55267590139892,2.41558113659278,0.266080007697265,3.69335509318268,0.733919992302735,1
115,2,0.908168990015898,0.097209417480451,2.54504780994606,2.09610133037978,2.03293081445942,2.4322153280852,0.915943738929553,2.01085330542945,0.0840562610704468,1
116,1,0.0172518771630928,0.0216176988701003,3.08388842634904,3.1825946383973,0.880970045920398,1.84367495380541,0.03999934863698,3.18244211302999,0.96000065136302,0
116,2,0.990698881998043,0.0656988280784688,3.1671244301042,3.00828691251621,1.45144155154871,3.04481102783173,0.991176342168858,2.97422968914242,0.00882365783114173,0
117,1,0.103920129568593,0.343885400509216,3.36108126478065,4.60595354270238,1.92742092496267,2.18046967972574,0.418614486415977,4.57513796001588,0.581385513584023,1
117,2,0.954154161559804,0.355649613294796,3.39115522159087,2.48806786706707,1.73977976518169,2.7654922968951,0.966284256818377,2.35366130497597,0.0337157431816231,1
118,1,0.0482483510030852,0.0509248973147833,2.38060469735389,2.93094118095371,1.40862342855995,1.87608853324876,0.0980851088343227,2.92419185860335,0.901914891165677,1
118,2,0.938824136468662,0.0179198394699043,2.50878931864482,1.8893333441919,1.50659602844784,2.48855593578907,0.939591774749542,1.88382415156988,0.060408225250458,1
119,1,0.0251741628144366,0.047082318945733,2.67619006812685,2.73399600358395,1.4869022629685,1.93383528064367,0.0723524271175384,2.7288596621168,0.927647572882462,0
119,2,0.996272614893856,0.0714534643051743,2.66812910374756,2.42270130446079,2.01260307847667,2.61544853317056,0.996465166441964,2.38869977712783,0.00353483355803556,0
120,1,0.0390728155768197,0.0451225735894785,2.58861336869765,3.30238923491007,1.5732420017166,2.10745595218691,0.0838327939124883,3.29650909241688,0.916167206087512,0
120,2,0.965758411540089,0.0615683695626236,2.90174318622968,2.28708173368122,1.56177152636464,2.80848085176926,0.967315268687587,2.26679624352484,0.0326847313124126,0
121,1,0.0206570343146796,0.0236704441387113,2.54572549674833,2.74782880443058,1.31302381905729,1.8546650048943,0.045251936922428,2.74656389946907,0.954748063077572,0
121,2,0.997129918535489,0.0411789038321312,2.39081669109938,2.19680008173072,1.17247544386967,2.33834755214352,0.997192352748438,2.15200290725762,0.0028076472515621,0
122,1,0.0497628245034243,0.16519431592165,2.50131869396965,2.93157308220761,1.73225437394222,1.87589518007158,0.209454256144284,2.88027593123582,0.790545743855716,0
122,2,0.97373037342778,0.119834896167159,2.2172731435447,1.74408986374377,1.49534016083332,2.08843779091424,0.97839532229667,1.65280361954586,0.0216046777033301,0
123,1,0.261652825004915,0.625610232214636,4.48890393769731,4.29317608282285,1.84234093262841,2.05681450262744,0.725024972652431,3.35463602919102,0.274975027347569,1
123,2,0.549779912415899,0.57242607451381,3.87615755335991,4.05973334410452,2.01232013259447,2.27439332109958,0.818063149302068,3.13542587050884,0.181936850697932,1
124,1,0.200572849529147,0.0332874455436161,3.29701800419379,3.58747999263032,1.19365580439219,3.00505777631538,0.228307785040098,3.5799924330943,0.771692214959902,1
124,2,0.896172792648263,0.065509698204473,3.31901536160051,2.7543420845727,1.33164891309746,3.16340837727809,0.902233614241028,2.73294226444731,0.0977663857589714,1
125,1,0.109866188477228,0.116557784333013,3.40559900176786,3.87478123689143,1.73618225904933,2.50784908102622,0.216759833611094,3.83496468681939,0.783240166388906,1
125,2,0.95680008580988,0.0455716018499904,2.66758494733745,2.3037876033968,1.14860372650963,2.58764462645884,0.958406990556234,2.28808366954729,0.0415930094437656,1
126,1,0.0647030920000945,0.0139505200919404,2.61919893967879,3.00965830669878,0.92534808421765,2.30208454244017,0.079034484377368,3.00849040327804,0.920965515622632,0
126,2,0.978255588229615,0.0321683966564287,2.69276540116359,2.17391261414798,1.19091062381205,2.63999115905966,0.978782940039665,2.1628602993545,0.0212170599603346,0
127,1,0.0210996658730215,0.0152268262328203,3.42295090733894,3.71318974715685,1.36239603190497,2.52739560847809,0.0372743147210352,3.71292708175134,0.962725685278965,0
127,2,0.988309823888183,0.0379975092995265,3.37583367859145,3.1434961351937,2.01510468620508,3.31889839778716,0.9887148197715,3.12879742356781,0.0112851802284996,0
128,1,0.0278281956123795,0.0209453359191998,2.41905531764586,2.71879934776172,1.14789458059786,1.85349809405565,0.0493046629038186,2.71831352334519,0.950695337096181,0
128,2,0.995073992056216,0.0347161473086352,2.54403040172633,2.29043705404792,1.19860689168691,2.49340809194895,0.99518128038003,2.25574930897679,0.00481871961997035,0
129,1,0.081166381631863,0.0185495640847353,2.65545917565782,3.23185274559097,0.713526143164065,2.27767641905725,0.0994672352323028,3.23169898916701,0.900532764767697,1
129,2,0.948680018960832,0.0483936742376795,3.00931699463885,2.25229694789818,1.46846620556607,2.92561211418179,0.950623870648316,2.2414331567552,0.0493761293516842,1
130,1,0.0524701943114667,0.0219132902314657,4.53137213965274,4.95668399765825,1.30667971176913,3.49547166330103,0.0742970550862832,4.95619638573485,0.925702944913717,1
130,2,0.992937211147094,0.0419764728524103,3.93615081276924,3.807233822208,1.38606571342652,3.82527225844276,0.993185665712884,3.77540495817772,0.00681433428711626,1
131,1,0.0297834154429599,0.0441190216238169,3.33992873489846,3.64597134148423,1.19000000023108,2.06250912134429,0.0736715543891735,3.64498732200095,0.926328445610827,1
131,2,0.9883914601313,0.161002541827845,3.46367459765558,3.1185017700723,1.81467939108125,3.18169656933254,0.989947590353011,3.06024499668768,0.0100524096469887,1
132,1,0.159757512032993,0.42389475809753,3.9359462304728,4.33535977873812,2.12975059069106,2.38606049600779,0.523335076239258,4.03508362880659,0.476664923760742,1
132,2,0.890203475401743,0.0900455834356677,2.66742617409221,2.59834377238208,1.59267225612721,2.51548774665644,0.900000979226717,2.52845629020731,0.0999990207732834,1
133,1,0.124715619969579,0.314763559957394,3.41949448572814,3.88807542699865,2.09884248142359,2.3356035833541,0.404777646824637,3.73577556935262,0.595222353175363,1
133,2,0.960470658538811,0.0679552636527421,2.62831690035538,2.30964567101897,1.23791081313911,2.52074545178597,0.962815301563713,2.28347635367826,0.0371846984362869,1
134,1,0.0302872088438733,0.0880874906684609,3.59830938710568,3.55480529855486,2.02200375533754,2.37869089741541,0.116883440683204,3.5362176143721,0.883116559316796,0
134,2,0.973560692179067,0.753634169160546,4.16046851976405,3.92701223519881,2.41791991345672,2.71546863243013,0.993138306035818,3.20561808346345,0.00686169396418164,0
135,1,0.203557609309209,0.13073015995033,3.18145437510029,3.61782045862112,2.23309819748861,2.79349360874661,0.316027363979778,3.53468277702335,0.683972636020222,1
135,2,0.920589148989212,0.0871609455125241,3.08640945018489,2.58825713175159,1.28289697543456,2.90727353242392,0.926832324902154,2.55840990702547,0.0731676750978464,1
136,1,0.0207723136763482,0.0129038825397192,3.66091863633954,3.82287312493842,1.15419458304817,2.56683456402608,0.0347273251423721,3.82248941373703,0.965272674857628,1
136,2,0.991526367675599,0.0306020174197631,3.29112135383043,3.13679360552196,1.95264922610822,3.24837305512229,0.991736675458757,3.11898969080972,0.00826332454124318,1
137,1,0.0196263819918684,0.0124284141507866,3.14502789042278,3.55069116846648,1.14531731739743,2.27147611825232,0.0331242880027333,3.55041531979361,0.966875711997267,0
137,2,0.994640010588191,0.147047052221946,2.82307484921779,2.56506955312998,1.89956371224048,2.66994313112473,0.995129269324713,2.49389194281725,0.00487073067528695,0
138,1,0.0168916893183343,0.0422102589930718,3.0183738522024,3.26879684272163,1.63672733114451,2.03068198658376,0.0596734968394426,3.26696305337045,0.940326503160557,0
138,2,0.994478219076628,0.0361535770949017,3.28638437569658,3.0168929478681,1.55941639047288,3.22092400520963,0.994617173526916,2.98142213121524,0.00538282647308395,0
139,1,0.259805244293299,0.100442529727295,4.39329072165172,4.2507271134666,1.66834746071694,3.59085726290946,0.336065050910395,4.18807755616135,0.663934949089605,1
139,2,0.911632107895005,0.0465155258701369,3.2044344524776,2.9725862924393,1.90402638035789,3.11142529109169,0.915463963166221,2.93918765011763,0.0845360368337787,1
140,1,0.0630721042716015,0.133149701672858,2.62185912852243,3.38008888153165,1.44300272449687,1.79132796050911,0.189946470413475,3.37011735806837,0.810053529586525,1
140,2,0.972852456778354,0.119514169972511,2.59202286032717,2.08353902943147,1.63489294137127,2.45169877080628,0.975048659429292,2.03530199588038,0.0249513405707077,1
141,1,0.0228550164820709,0.0346057220432074,2.92338733753885,3.27509468976258,1.49865312309211,2.03993061391918,0.0577027929394226,3.27368932817277,0.942297207060578,0
141,2,0.989301141445818,0.0660079942230465,2.71858103263558,2.43748934385293,1.79096430417112,2.65273762793436,0.98987554265041,2.41684061002758,0.0101244573495902,0
142,1,0.0302012525170996,0.0262134356218748,3.02657408336603,3.53687573971247,1.12003986616796,2.09035128396757,0.0573492954870895,3.5361726420188,0.94265070451291,1
142,2,0.993213572555693,0.0718062823917608,3.14292936138028,2.69955288780004,1.56440558571072,3.02207990984793,0.993576068920182,2.65934382700832,0.00642393107981764,1
143,1,0.0219182482698817,0.167396201980744,3.20059819605245,3.61747110010048,1.62479218305973,1.78016700140072,0.186984815984126,3.61093652404988,0.813015184015874,0
143,2,0.233055766201132,0.341119073590177,3.25596644885546,3.47573589151014,2.00820070722642,2.3964059712766,0.502966551316447,3.42663024241215,0.497033448683553,0
144,1,0.0612859539617997,0.112854559186796,2.35588874758448,3.10213128625504,1.49428439139071,1.78323608318853,0.170116939367446,3.0958161632718,0.829883060632554,1
144,2,0.950347043704231,0.0966182148673977,2.64156187598146,2.11443488410131,1.46432610703293,2.51135257374219,0.954030153985187,2.08951261347008,0.0459698460148127,1
145,1,0.0391971319949863,0.0451497204927004,3.60876736395398,3.98921410363856,1.44170006762793,2.36398385564211,0.0837318575196793,3.98784454200969,0.916268142480321,1
145,2,0.984180626718783,0.0204788038855855,4.00025894783255,3.44833112657031,1.56540463240734,3.95156757749168,0.98443532607353,3.43989655227889,0.0155646739264704,1
146,1,0.0818242655942242,0.023784615916535,2.39711199147844,3.02136959280836,1.02765713895559,2.08065685263996,0.104885211093262,3.02049982159813,0.895114788906738,0
146,2,0.955888431784294,0.0503754159069579,2.44485093729393,1.96305599789007,1.30940747268564,2.38040599570476,0.957674773586647,1.95136916437717,0.042325226413353,0
147,1,0.0283139068958424,0.0473597163707814,2.60057893018564,3.15127243054481,1.59951526875141,1.95146630048755,0.0757974562679925,3.14776095361029,0.924202543732008,1
147,2,0.990191449542174,0.0333623017250946,2.62435093597298,2.2774824668401,1.28769075727979,2.57550042827867,0.990458651255519,2.26152116274946,0.00954134874448043,1
148,1,0.0187376403789047,0.0224561935648863,3.26635885639572,3.60562544707851,1.06797217844774,2.02023844522237,0.0415678993329123,3.60543626676608,0.958432100667088,1
148,2,0.97745165509264,0.0513687190143235,3.24548642975056,3.01426567556129,1.34980265980609,3.14512071556499,0.978548290490271,3.00627344587876,0.0214517095097286,1
149,1,0.137897850239104,0.246420522367977,3.86769305927437,4.24985045215499,1.89326190936808,2.46340426193803,0.355545216022251,4.12150803895498,0.644454783977749,1
149,2,0.888196495187589,0.11653357905824,2.73916058045999,2.35713729059479,1.57890747671429,2.55317083688703,0.899896615260115,2.29118955991901,0.100103384739885,1
150,1,0.0961437819133535,0.0704994532790926,2.23507350562933,2.92115207767099,1.38933389124916,1.88006702609508,0.162901020852231,2.91542141955158,0.837098979147769,1
150,2,0.878101890184639,0.0660444764812122,2.87415800460927,2.09514554577289,1.31898252611241,2.7508411921256,0.884747142713049,2.0803618676273,0.115252857286951,1
151,1,0.0281663888692538,0.0660678194528835,2.67888946086399,3.1240100195482,1.56334626962467,1.89775814915508,0.0941071101478056,3.11969698355372,0.905892889852194,0
151,2,0.996406155401828,0.0321170492382418,2.48694669349242,2.14003385239346,1.17040208778417,2.44134483230782,0.996485521635619,2.11294171927149,0.00351447836438088,0
152,1,0.038445900688837,0.0441121535713137,3.14997423396958,3.8105765247259,2.08219012520059,2.56429671727458,0.0825182463858365,3.80566991758554,0.917481753614163,0
152,2,0.989455009464721,0.0609160595419949,2.81585771428069,2.42472926173455,1.79699801849054,2.74559269079484,0.989923329239804,2.40253324644857,0.0100766707601962,0
153,1,0.104026438212645,0.0337735291378684,2.24011547603178,2.65313667972852,1.12853955112721,1.95354292192449,0.135806717145978,2.64989705499261,0.864193282854022,0
153,2,0.943489268873473,0.073992511355586,2.60793635210074,1.96620494118287,1.2975284335455,2.49971192160343,0.946575437253774,1.94670216187511,0.0534245627462265,0
154,1,0.0154378005976701,0.0257975034563536,2.93375197905184,3.31683408088174,1.40219198723534,1.96824807954392,0.0422046911645746,3.31569184507121,0.957795308835426,0
154,2,0.989615581898417,0.13961989923678,3.10621877211025,2.95356357479726,1.62317596527071,2.88226660486207,0.990810872103307,2.88927636607945,0.00918912789669266,0
155,1,0.0190591791871783,0.00635045561041824,2.6219402320485,2.81164369408064,0.921400449942969,2.00227640559323,0.0272132616060676,2.8114945288507,0.972786738393932,0
155,2,0.994023128598935,0.0260468577664212,2.71385309512219,2.41395911548023,1.46667449607867,2.67770317660577,0.994127766143939,2.39515292944054,0.00587223385606043,0
156,1,0.0276275866711771,0.0148253709442242,3.34906544574253,3.6370095320616,1.1884619133587,2.56767479195349,0.0433367987091788,3.63653901014436,0.956663201290821,0
156,2,0.983407755828215,0.0274271682156184,3.33976770247334,2.94197917617247,1.24851505903372,3.27762119756797,0.983837429605735,2.93319872469951,0.0161625703942651,0
157,1,0.128113877344341,0.0271406890968412,3.16092248445287,3.82903074024777,1.12635189884591,2.78300923829703,0.153095124850848,3.82819958422685,0.846904875149152,1
157,2,0.963870499704379,0.0610967075928107,3.12733377307948,2.53735941728559,1.38615358579622,3.01092071560288,0.965696063750526,2.5250855388878,0.0343039362494738,1
158,1,0.0471603605577848,0.0357348554447658,2.23762235869248,2.94229896781343,1.15215841531612,1.76205306911003,0.0823672865713104,2.94130170490754,0.91763271342869,0
158,2,0.969240661508226,0.0997964222133405,2.47598719542196,1.96568416629967,1.46050247623441,2.36028976569249,0.971553057329966,1.93671920029289,0.0284469426700342,0
159,1,0.0147928074524973,0.0393947934430037,2.66695930346391,3.08858603585668,1.27805320395212,1.66879056980455,0.054935595154027,3.08705416548767,0.945064404845973,0
159,2,0.995628472167946,0.0328490933721835,2.73698748883283,2.38819360413163,1.18429089998987,2.68296381246133,0.995725510488989,2.3676841633912,0.00427448951101051,0
160,1,0.0561379518708893,0.0463159136109815,2.54756560666872,2.68313286828719,1.61182348766369,2.14502042858403,0.101768870470206,2.67908576172102,0.898231129529794,0
160,2,0.996377278450153,0.138753074609467,2.5104544872974,2.2814236990776,1.53415925076819,2.36668593656907,0.996702748113425,2.21780544544855,0.00329725188657517,0
161,1,0.141484101195314,0.0479539353740334,3.23087007205355,3.76489449781331,1.35506679859276,2.7398954793188,0.184532541473166,3.75434954051173,0.815467458526834,1
161,2,0.885308853751745,0.0750834311887508,3.28508713740701,2.76752498478755,1.35254153663566,3.11195590771383,0.893030256437139,2.737869357433,0.106969743562861,1
162,1,0.0554876549747715,0.175846035622987,2.64914092313571,3.11542631530056,1.90551692016503,2.04900904790629,0.224798607248807,3.09196960092352,0.775201392751193,1
162,2,0.982947078148237,0.0389517596720273,2.51714854892671,2.22776384442137,1.25446765944482,2.46339755379746,0.983502169581993,2.21586779311993,0.0164978304180065,1
163,1,0.0235978540115779,0.150230076068424,3.28139974615807,3.31700593107474,1.35355202799896,1.57632737808114,0.171424603746279,3.31457370263557,0.82857539625372,0
163,2,0.981066488954447,0.257162831399087,3.26770540650696,3.06069928367442,1.71728961680988,2.84301447078093,0.985483121790226,2.98979962571428,0.0145168782097743,0
164,1,0.0503680272747545,0.115890481666733,3.73760075145486,4.02177846481181,2.30659628286871,2.68005329851021,0.162184870301262,4.00308030604347,0.837815129698738,1
164,2,0.981239972847108,0.035159874258067,3.09664992777067,2.97957466409439,1.29276242163011,3.02850658299438,0.98191299031488,2.97093872211431,0.0180870096851203,1
165,1,0.127517363892604,0.102845561726873,3.89562716362339,4.11152866879645,1.82329917840215,2.92751896087401,0.219101145342581,4.1021472538603,0.780898854657419,1
165,2,0.984256084224136,0.0324639357143224,3.69086213951672,3.45279622803318,1.3948651978286,3.61199889906197,0.984736304943857,3.44204844163468,0.0152636950561428,1
166,1,0.251788887583395,0.052501367759013,3.30864524531624,3.94399177683682,1.09360181217307,2.91095542163208,0.292446803087655,3.94110195435105,0.707553196912345,1
166,2,0.955705224716756,0.0830275559878961,3.53425843541424,2.83531944376457,1.52120063038978,3.35461285958763,0.958838442319041,2.80562488798253,0.0411615576809584,1
167,1,0.265800894907363,0.0895646842645617,3.84474488355008,3.94713358713862,1.68108792262009,3.27996749003208,0.33454303135413,3.89141483879871,0.66545696864587,1
167,2,0.868647117211303,0.061760367877581,3.36909067918791,2.87974807546751,1.3357261858082,3.21837880894344,0.875770819579426,2.84989233142903,0.124229180420574,1
168,1,0.0162404086986179,0.0654809678757769,2.76836875471439,2.92779899833967,1.3593495333757,1.60356174124813,0.081981143140041,2.92518698917967,0.918018856859959,0
168,2,0.991967338629472,0.132761408664045,2.627229462606,2.48071254263778,1.63339657292103,2.48380016632295,0.992739589929218,2.43126682186919,0.00726041007078182,0
169,1,0.0277441377019548,0.0958674519223572,3.6716907908188,4.06143093677612,1.92365488324008,2.29434684215839,0.122187136820894,4.05067983792763,0.877812863179106,0
169,2,0.980899562454052,0.128262409317727,4.02974305779768,3.86386622867673,1.85412498226265,3.72943017674023,0.983137817247881,3.8056715674129,0.0168621827521186,0
170,1,0.0365680481926359,0.0955591448981558,2.43644580904989,2.87224039221607,1.55868925655261,1.78222072020898,0.130200685188013,2.85139172222559,0.869799314811987,1
170,2,0.956272320970301,0.102168510962845,2.63593305966361,2.00065098994619,1.40045856533109,2.49492173162682,0.959593287666661,1.97028675665179,0.0404067123333392,1
171,1,0.0329898948230558,0.0405898542488852,2.2518877757681,2.87805446723031,1.01418684562668,1.52021706609736,0.0739324909200671,2.87721732512151,0.926067509079933,0
171,2,0.973596726815302,0.0421473985582863,2.46757618864072,1.96301537864281,1.28360975497265,2.41035925872935,0.974423283867414,1.95118012844195,0.0255767161325862,0
172,1,0.0475523985489949,0.124219170564008,2.62628429131779,3.53753679486975,1.52194662319758,1.81893168735147,0.168089214451981,3.53064721046478,0.831910785548019,1
172,2,0.950652499472495,0.137407561202794,3.12448094033888,2.32921572166456,1.62279830172882,2.89929977017096,0.955602245341362,2.28926844857324,0.0443977546586386,1
173,1,0.0172103844144972,0.0227506971397173,2.7415062873061,2.98973438585337,1.41998325290579,1.96973054686323,0.0404224494237437,2.98886479750588,0.959577550576256,0
173,2,0.990102105149091,0.108588021316402,3.06745050514003,2.83800843558469,1.88404851477002,2.9328004532328,0.991004956094992,2.7983427182367,0.00899504390500803,0
